date,0,1,2,3,4,5,6,7,8
2014-01-10,45.75,3.74,3.59,21.12,114.82,11.05,209.05,74.11,67.7
2014-01-11,45.79,3.74,3.59,21.12,113.67,11.06,210.05,74.02,67.59
2014-01-12,45.79,3.74,3.59,21.12,112.83,11.06,210.5,73.91,67.46
2014-01-13,45.79,3.74,3.59,21.12,111.99,11.07,210.85,73.8,67.33
2014-01-14,45.79,3.73,3.58,21.14,111.76,11.07,210.63,73.67,67.2
2014-01-15,45.79,3.73,3.58,21.14,111.4,11.08,210.56,73.55,67.07
2014-01-16,45.79,3.74,3.58,21.14,111.45,11.08,210.06,73.43,66.92
2014-01-17,45.79,3.73,3.58,21.14,111.54,11.09,209.21,73.27,66.81
2014-01-18,45.8,3.74,3.58,21.14,111.62,11.12,208.83,73.17,66.94
2014-01-19,45.85,3.74,3.67,21.19,112.11,11.23,208.39,73.32,66.92
2014-01-20,45.85,3.73,3.74,21.23,113.18,11.28,207.38,73.37,66.84
2014-01-21,45.85,3.73,3.78,21.24,113.87,11.31,206.7,73.3,66.74
2014-01-22,45.85,3.73,3.81,21.25,113.64,11.34,206.85,73.19,66.63
2014-01-23,45.85,3.73,3.83,21.27,113.22,11.36,207.14,73.1,66.53
2014-01-24,45.85,3.68,3.85,21.27,112.52,11.38,207.48,72.99,66.43
2014-01-25,45.89,3.69,3.86,21.28,112.01,11.39,208.01,72.87,66.33
2014-01-26,45.91,3.73,3.88,21.28,112.02,11.41,207.82,72.74,66.22
2014-01-27,45.91,3.72,3.89,21.28,112.48,11.42,207.03,72.61,66.12
2014-01-28,45.91,3.7,3.9,21.23,112.31,11.43,206.95,72.52,66.02
2014-01-29,45.91,3.71,3.91,21.15,112.31,11.44,204.54,72.52,65.97
2014-01-30,45.91,3.72,3.93,21.08,112.16,11.46,206.2,72.42,65.89
2014-01-31,45.91,3.73,3.94,21.03,112.44,11.47,205.83,72.32,65.79
2014-02-01,45.91,3.73,3.94,20.99,112.23,11.49,205.62,72.18,65.66
2014-02-02,45.91,3.73,3.96,20.95,112.24,11.5,205.36,72.08,65.54
2014-02-03,45.91,3.72,3.96,20.91,111.9,11.51,205.36,71.84,65.41
2014-02-04,45.91,3.72,3.97,20.87,111.23,11.52,205.68,71.7,65.33
2014-02-05,45.91,3.73,3.97,20.85,111.56,11.53,205.26,71.63,65.31
2014-02-06,45.91,3.73,3.98,20.84,111.49,11.54,205.4,71.54,65.28
2014-02-07,45.93,3.73,3.99,20.81,111.9,11.55,206.4,71.51,65.23
2014-02-08,45.97,3.73,4.0,20.8,111.92,11.56,206.63,71.43,65.18
2014-02-09,45.97,3.74,4.0,20.77,112.42,11.57,207.47,71.37,65.16
2014-02-10,45.98,3.73,4.01,20.76,113.05,11.59,207.52,71.35,65.11
2014-02-11,45.98,3.73,4.02,20.82,113.59,11.6,196.07,71.39,65.06
2014-02-12,45.98,3.72,4.03,20.89,113.5,11.61,196.03,71.38,65.03
2014-02-13,45.98,3.7,4.03,20.95,114.12,11.62,195.46,71.32,64.97
2014-02-14,46.01,3.74,4.03,21.01,114.7,11.63,196.19,71.27,64.9
2014-02-15,46.03,3.74,4.04,21.06,115.25,11.64,197.0,71.27,64.9
2014-02-16,46.04,3.74,4.04,21.12,115.79,11.66,197.73,71.52,65.03
2014-02-17,46.04,3.7,4.04,21.2,116.48,11.67,197.56,72.26,65.11
2014-02-18,46.06,3.73,4.05,21.31,117.34,11.68,197.12,72.74,65.16
2014-02-19,46.09,3.73,4.06,21.43,118.18,11.69,196.57,73.04,65.13
2014-02-20,46.1,3.73,4.06,21.53,119.16,11.7,195.91,73.21,65.11
2014-02-21,46.1,3.73,4.07,21.63,119.94,11.71,195.26,73.33,65.06
2014-02-22,46.1,3.73,4.07,21.73,120.32,11.71,194.91,73.43,65.01
2014-02-23,46.1,3.73,4.07,21.83,120.77,11.72,194.49,73.49,64.93
2014-02-24,46.1,3.68,4.07,21.92,121.11,11.73,193.94,73.54,64.88
2014-02-25,46.13,3.72,4.07,22.02,121.03,11.74,193.94,73.58,64.8
2014-02-26,46.15,3.69,4.08,22.11,121.22,11.75,193.39,73.6,64.73
2014-02-27,46.16,3.69,4.08,22.21,121.22,11.75,193.24,73.59,64.65
2014-02-28,46.16,3.72,4.08,22.3,121.36,11.76,192.79,73.58,64.55
2014-03-01,46.16,3.72,4.08,22.4,121.9,11.77,191.99,73.58,64.48
2014-03-02,46.16,3.72,4.08,22.49,122.45,11.77,191.3,73.57,64.4
2014-03-03,46.16,3.72,4.08,22.59,122.56,11.78,191.31,73.52,64.33
2014-03-04,46.16,3.71,4.08,22.67,122.88,11.79,192.01,73.51,64.25
2014-03-05,46.16,3.71,4.08,22.77,123.36,11.79,192.91,73.49,64.18
2014-03-06,46.19,3.72,4.08,22.84,123.45,11.8,193.13,73.47,64.08
2014-03-07,46.22,3.72,4.08,22.88,123.07,11.8,193.02,73.47,63.98
2014-03-08,46.22,3.72,4.08,22.93,122.49,11.81,192.54,73.47,63.9
2014-03-09,46.22,3.73,4.08,22.99,123.0,11.81,193.4,73.47,63.68
2014-03-10,46.22,3.72,4.08,23.04,122.12,11.82,192.71,73.48,63.58
2014-03-11,46.22,3.71,4.08,23.09,120.85,11.82,191.55,73.5,63.58
2014-03-12,46.17,3.67,4.07,23.13,119.99,11.83,191.56,73.49,63.48
2014-03-13,46.16,3.7,4.07,23.18,118.99,11.83,192.1,73.51,63.48
2014-03-14,46.16,3.71,4.07,23.23,117.6,11.84,193.37,73.5,63.41
2014-03-15,46.15,3.72,4.07,23.27,117.0,11.84,193.72,73.47,63.31
2014-03-16,46.11,3.72,4.07,23.32,117.44,11.84,193.12,73.47,63.21
2014-03-17,46.1,3.71,4.07,23.37,117.87,11.85,192.33,73.56,63.14
2014-03-18,46.08,3.7,4.06,23.41,117.33,11.85,192.61,73.63,63.06
2014-03-19,46.01,3.69,4.06,23.46,117.81,11.86,191.66,73.73,63.01
2014-03-20,45.94,3.7,4.05,23.51,118.44,11.86,190.95,73.8,62.96
2014-03-21,45.87,3.67,4.05,23.55,119.1,11.86,192.02,73.89,62.92
2014-03-22,45.79,3.67,4.05,23.61,119.73,11.87,192.96,73.97,62.87
2014-03-23,45.76,3.71,4.05,23.65,120.35,11.87,193.83,74.03,62.82
2014-03-24,45.69,3.7,4.04,23.69,120.97,11.87,181.84,74.07,62.77
2014-03-25,45.63,3.68,4.04,23.72,121.47,11.87,182.26,74.08,62.67
2014-03-26,45.66,3.66,4.03,23.76,121.37,11.88,182.37,74.06,62.6
2014-03-27,45.66,3.68,4.02,23.8,121.2,11.88,182.46,74.0,62.49
2014-03-28,45.66,3.68,4.01,23.85,121.21,11.89,182.62,73.93,62.4
2014-03-29,45.66,3.69,4.01,23.89,121.28,11.89,183.19,73.83,62.33
2014-03-30,45.66,3.72,4.01,23.93,121.8,11.9,183.87,73.8,62.28
2014-03-31,45.66,3.73,4.01,23.99,122.15,11.96,184.24,73.82,62.21
2014-04-01,45.67,3.73,4.0,23.41,121.91,12.0,184.28,73.87,62.11
2014-04-02,45.71,3.68,4.0,23.45,121.59,11.97,184.28,73.87,62.08
2014-04-03,45.83,3.75,4.18,23.49,121.35,11.88,184.12,74.36,62.33
2014-04-04,47.41,3.74,4.44,23.55,123.68,12.0,183.84,76.91,62.55
2014-04-05,48.26,3.73,4.7,23.61,127.48,11.99,184.12,78.33,62.65
2014-04-06,48.59,3.73,4.82,23.65,128.44,11.99,183.24,79.17,62.72
2014-04-07,48.78,3.72,4.9,23.69,128.93,12.01,182.74,79.81,62.79
2014-04-08,48.93,3.71,4.97,23.73,130.05,12.02,182.97,80.34,63.02
2014-04-09,49.02,3.7,5.03,23.78,129.93,12.01,182.24,80.83,63.1
2014-04-10,49.09,3.7,5.09,23.82,130.47,12.0,182.22,81.3,63.21
2014-04-11,49.17,3.66,5.14,23.82,130.71,11.99,181.89,81.93,63.38
2014-04-12,49.22,3.7,5.18,23.79,131.5,11.98,182.97,83.4,63.62
2014-04-13,49.28,3.7,5.25,23.76,131.4,11.99,193.64,84.51,63.92
2014-04-14,49.29,3.69,5.25,23.73,130.97,11.99,192.39,85.32,64.15
2014-04-15,49.32,3.68,5.27,23.69,129.03,11.99,192.8,85.98,64.15
2014-04-16,49.35,3.67,5.29,23.66,126.38,12.0,196.46,86.56,64.26
2014-04-17,49.35,3.67,5.3,23.62,125.1,12.0,197.4,87.06,64.4
2014-04-18,49.35,3.67,5.32,23.58,124.75,11.99,196.59,87.5,64.52
2014-04-19,49.35,3.64,5.32,23.53,123.97,11.99,195.2,87.88,64.6
2014-04-20,49.35,3.69,5.32,23.49,124.41,11.99,195.71,88.24,64.7
2014-04-21,49.35,3.73,5.32,23.46,124.02,12.0,204.7,88.59,64.83
2014-04-22,49.39,3.73,5.32,23.45,123.21,12.01,206.81,89.24,65.01
2014-04-23,49.42,3.72,5.32,23.44,122.57,11.99,205.96,90.43,65.91
2014-04-24,49.42,3.72,5.32,23.48,121.0,11.98,207.49,91.41,66.24
2014-04-25,49.41,3.72,5.31,23.51,121.18,11.99,208.01,92.53,66.45
2014-04-26,49.41,3.72,5.3,23.52,121.98,11.98,207.65,93.58,66.84
2014-04-27,49.42,3.72,5.3,23.51,123.32,11.99,206.72,94.38,67.12
2014-04-28,49.42,3.71,5.3,23.49,123.94,11.98,206.6,95.01,67.36
2014-04-29,49.42,3.69,5.29,23.46,123.71,11.98,207.49,95.52,67.51
2014-04-30,49.42,3.68,5.32,23.44,122.93,11.98,208.86,95.96,67.67
2014-05-01,49.42,3.68,5.32,23.41,121.93,11.98,210.45,96.52,67.8
2014-05-02,49.4,3.66,5.31,23.37,122.35,11.98,210.49,96.67,67.96
2014-05-03,49.35,3.66,5.3,23.34,123.41,11.97,209.7,96.99,68.11
2014-05-04,49.31,3.65,5.3,23.3,124.43,11.97,209.02,97.24,68.24
2014-05-05,49.27,3.64,5.31,23.25,124.33,11.97,209.4,97.48,68.22
2014-05-06,49.19,3.62,5.32,23.24,124.44,11.97,209.59,97.69,68.22
2014-05-07,49.11,3.62,5.32,23.2,124.4,11.97,209.62,97.87,68.24
2014-05-08,49.06,3.62,5.32,23.17,123.49,11.97,210.88,98.05,68.27
2014-05-09,49.01,3.62,5.32,23.13,123.23,11.97,211.42,98.24,68.3
2014-05-10,48.95,3.62,5.32,23.09,123.29,11.97,211.61,98.39,68.35
2014-05-11,48.88,3.62,5.32,23.04,123.66,11.97,211.57,98.49,68.4
2014-05-12,48.81,3.6,5.32,23.0,124.39,11.97,210.94,98.59,68.48
2014-05-13,48.7,3.59,5.32,22.96,124.86,11.97,210.67,98.71,68.56
2014-05-14,48.58,3.58,5.32,22.95,125.44,11.97,210.49,98.8,68.59
2014-05-15,48.47,3.57,5.31,22.91,125.86,11.98,210.26,98.85,68.56
2014-05-16,48.38,3.57,5.31,22.88,125.84,11.98,210.34,98.88,68.64
2014-05-17,48.29,3.57,5.31,22.82,126.15,11.99,210.14,98.87,68.66
2014-05-18,48.23,3.56,5.3,22.78,126.14,12.0,209.94,98.83,68.69
2014-05-19,48.14,3.55,5.3,22.77,125.83,12.0,210.04,98.78,68.69
2014-05-20,48.02,3.53,5.3,22.73,125.54,12.01,210.18,98.7,68.72
2014-05-21,47.96,3.53,5.3,22.68,125.5,12.01,209.8,98.59,68.74
2014-05-22,47.88,3.52,5.3,22.66,125.57,12.0,209.87,98.49,68.74
2014-05-23,47.77,3.51,5.32,22.63,125.66,11.99,209.39,98.39,68.69
2014-05-24,47.7,3.51,5.32,22.6,124.07,11.98,211.05,98.24,68.69
2014-05-25,47.63,3.51,5.32,22.57,124.03,11.97,210.8,98.11,68.74
2014-05-26,47.56,3.56,5.32,22.57,123.76,11.97,210.98,98.04,68.8
2014-05-27,47.52,3.57,5.32,22.59,122.98,11.97,211.68,98.04,68.83
2014-05-28,47.5,3.57,5.32,22.57,121.82,11.97,211.94,98.04,68.84
2014-05-29,47.48,3.57,5.31,22.57,121.12,11.98,210.94,98.05,68.86
2014-05-30,47.48,3.59,5.3,22.57,121.1,11.99,210.61,98.1,68.9
2014-05-31,47.43,3.6,5.3,22.57,122.2,12.0,211.03,98.31,68.98
2014-06-01,47.4,3.6,5.3,22.59,122.87,11.99,211.54,98.48,69.02
2014-06-02,47.32,3.59,5.3,22.57,123.08,11.98,211.75,98.6,69.03
2014-06-03,47.18,3.57,5.28,22.57,123.93,11.97,212.31,98.71,69.03
2014-06-04,46.88,3.57,5.27,22.56,124.73,11.96,211.44,98.72,69.03
2014-06-05,46.55,3.55,5.25,22.55,125.16,11.95,210.53,98.65,69.04
2014-06-06,46.23,3.55,5.23,22.52,125.43,11.94,210.03,98.58,69.03
2014-06-07,45.92,3.55,5.21,22.48,126.1,11.94,209.06,98.47,69.02
2014-06-08,45.61,3.55,5.19,22.41,126.86,11.94,207.89,98.3,69.0
2014-06-09,45.27,3.53,5.17,22.36,127.55,11.94,206.86,98.12,68.98
2014-06-10,44.88,3.51,5.13,22.29,126.9,11.94,207.09,97.94,68.96
2014-06-11,44.45,3.5,5.09,22.22,124.6,11.94,209.15,97.72,68.94
2014-06-12,44.01,3.5,5.06,22.15,122.08,11.93,211.11,97.51,68.94
2014-06-13,43.58,3.49,5.02,22.1,121.99,11.93,210.42,97.31,68.93
2014-06-14,43.16,3.48,4.99,22.03,122.82,11.93,208.56,97.12,68.92
2014-06-15,42.73,3.48,4.95,21.98,124.16,11.93,206.58,96.91,68.92
2014-06-16,42.32,3.47,4.92,21.91,125.4,11.93,205.66,96.67,68.9
2014-06-17,41.96,3.53,4.88,21.85,125.57,11.93,206.53,96.44,68.82
2014-06-18,41.66,3.59,4.84,21.8,125.93,11.93,207.51,96.25,68.88
2014-06-19,41.38,3.58,4.8,21.79,126.9,11.93,208.06,96.17,68.93
2014-06-20,41.15,3.57,4.75,21.75,127.46,11.93,202.07,96.03,68.98
2014-06-21,40.89,3.57,4.72,21.73,128.02,11.92,195.52,95.84,68.96
2014-06-22,40.64,3.57,4.68,21.76,128.62,11.92,196.73,95.63,68.93
2014-06-23,40.4,3.57,4.65,21.77,129.16,11.92,197.73,95.4,68.9
2014-06-24,40.12,3.57,4.6,21.79,129.76,11.92,196.66,95.28,68.85
2014-06-25,39.84,3.55,4.56,21.83,131.41,11.93,195.43,95.78,69.09
2014-06-26,39.57,3.54,4.53,21.87,132.77,11.93,194.05,96.12,69.27
2014-06-27,39.33,3.54,4.48,21.92,133.74,11.93,193.23,96.34,69.33
2014-06-28,39.08,3.54,4.43,21.98,134.99,11.93,192.12,96.51,69.35
2014-06-29,38.84,3.54,4.4,22.0,136.01,11.92,191.51,96.61,69.41
2014-06-30,38.63,3.53,4.35,22.02,137.14,11.92,192.34,96.74,69.38
2014-07-01,38.35,3.5,4.31,22.02,137.36,11.99,192.47,96.75,69.3
2014-07-02,38.04,3.49,4.27,22.03,137.57,11.99,193.11,96.7,69.27
2014-07-03,37.73,3.49,4.22,22.04,137.72,11.99,193.71,96.66,69.27
2014-07-04,37.42,3.55,4.16,22.06,137.24,11.99,193.92,96.57,69.22
2014-07-05,37.14,3.54,4.11,22.06,136.8,11.98,193.29,96.46,69.17
2014-07-06,36.89,3.54,4.07,22.07,136.63,11.98,193.29,96.35,69.27
2014-07-07,36.69,3.76,4.02,22.12,136.18,11.98,193.29,97.14,69.41
2014-07-08,36.58,3.72,3.97,22.18,137.34,11.98,193.74,98.63,69.49
2014-07-09,36.42,3.72,3.92,22.21,137.57,11.94,192.68,99.25,69.57
2014-07-10,36.22,3.72,3.9,22.19,135.57,11.89,192.49,99.54,69.59
2014-07-11,35.98,3.72,3.88,22.18,133.17,11.84,195.14,99.65,69.62
2014-07-12,35.75,3.71,3.86,22.16,130.8,11.79,196.94,99.53,69.62
2014-07-13,35.52,3.7,3.85,22.14,128.18,11.75,195.56,99.31,69.62
2014-07-14,35.29,3.69,3.84,22.11,126.29,11.7,203.25,99.05,69.65
2014-07-15,35.05,3.67,3.81,22.1,124.22,11.66,205.88,98.67,69.65
2014-07-16,34.73,3.66,3.76,22.07,122.59,11.64,206.16,96.96,69.65
2014-07-17,34.38,3.65,3.71,22.07,121.48,11.64,207.07,96.47,69.62
2014-07-18,34.04,3.65,3.64,22.08,120.98,11.64,207.1,96.24,69.65
2014-07-19,33.71,3.64,3.58,22.11,121.13,11.64,206.34,96.01,69.62
2014-07-20,33.43,3.64,3.53,22.12,121.78,11.63,205.43,95.75,69.62
2014-07-21,33.22,3.62,3.48,22.14,122.35,11.62,206.59,95.48,69.59
2014-07-22,33.14,3.6,3.42,22.12,122.09,11.62,207.06,95.18,69.49
2014-07-23,33.04,3.59,3.37,22.14,120.71,11.61,206.2,94.86,69.38
2014-07-24,32.81,3.58,3.31,22.14,119.3,11.6,205.68,94.52,69.27
2014-07-25,32.48,3.58,3.25,22.1,118.03,11.6,204.24,94.2,69.19
2014-07-26,32.21,3.58,3.19,22.08,118.38,11.59,203.78,94.01,69.09
2014-07-27,31.93,3.58,3.13,22.03,119.88,11.59,203.32,93.75,69.01
2014-07-28,31.66,3.57,3.08,21.99,120.27,11.59,207.63,93.47,68.96
2014-07-29,31.41,3.55,3.04,22.02,121.55,11.58,207.71,93.31,68.85
2014-07-30,31.28,3.54,2.98,22.1,121.71,11.57,208.02,93.14,68.74
2014-07-31,31.15,3.53,2.93,22.16,121.88,11.56,207.44,92.99,68.64
2014-08-01,31.03,3.53,2.86,22.19,120.35,11.54,206.1,92.78,68.56
2014-08-02,30.98,3.53,2.81,22.19,120.15,11.53,206.13,92.52,68.66
2014-08-03,31.07,3.53,2.76,22.25,120.94,11.53,207.2,92.36,68.64
2014-08-04,31.15,3.53,2.71,22.23,121.26,11.53,207.41,92.19,68.56
2014-08-05,31.18,3.51,2.66,22.23,120.45,11.52,206.65,92.0,68.51
2014-08-06,31.18,3.49,2.61,22.23,119.53,11.51,205.99,91.81,68.43
2014-08-07,31.13,3.48,2.55,22.22,118.95,11.51,205.64,92.51,68.35
2014-08-08,31.06,3.47,2.49,22.23,118.82,11.5,206.05,92.61,68.24
2014-08-09,30.95,3.47,2.43,22.26,118.88,11.5,205.94,92.59,68.17
2014-08-10,30.84,3.47,2.37,22.29,119.53,11.5,205.39,92.5,68.11
2014-08-11,30.66,3.45,2.32,22.31,119.82,11.49,205.49,92.41,68.01
2014-08-12,30.34,3.43,2.27,22.33,119.46,11.52,205.84,92.19,67.93
2014-08-13,30.2,3.41,2.21,22.37,119.52,11.51,206.4,92.1,67.85
2014-08-14,30.23,3.4,2.16,22.38,119.67,11.51,206.74,92.05,67.77
2014-08-15,30.2,3.4,2.11,22.41,120.05,11.41,207.42,91.91,67.7
2014-08-16,30.17,3.4,2.13,22.42,120.79,11.32,205.47,91.71,67.59
2014-08-17,30.11,3.4,2.16,22.45,121.42,11.23,195.26,91.49,67.46
2014-08-18,30.03,3.39,2.2,22.48,121.85,11.15,196.21,91.27,67.36
2014-08-19,29.92,3.37,2.22,22.49,121.51,11.07,196.46,91.04,67.36
2014-08-20,29.81,3.35,2.25,22.52,121.14,10.98,196.5,90.8,67.31
2014-08-21,29.7,3.35,2.28,22.66,121.62,10.88,197.0,90.59,67.23
2014-08-22,29.58,3.71,2.3,22.7,123.21,10.81,196.87,90.59,67.88
2014-08-23,29.61,3.72,2.33,22.92,130.9,10.73,195.62,91.81,68.14
2014-08-24,29.65,3.72,2.36,23.06,133.41,10.64,195.52,92.28,68.17
2014-08-25,29.69,3.71,2.41,23.14,133.49,10.56,201.39,92.47,68.14
2014-08-26,29.69,3.71,2.39,23.2,129.2,10.55,206.86,92.53,68.14
2014-08-27,29.68,3.71,2.37,23.24,129.2,10.55,211.18,92.5,68.11
2014-08-28,29.65,3.71,2.34,23.28,124.42,10.55,217.35,92.42,68.06
2014-08-29,29.61,3.71,2.31,23.32,120.35,10.54,221.49,92.34,68.04
2014-08-30,29.58,3.7,2.28,23.35,116.77,10.54,222.02,92.28,68.11
2014-08-31,29.55,3.7,2.26,23.38,116.39,10.53,222.12,92.39,68.17
2014-09-01,29.49,3.69,2.24,23.41,117.45,10.53,222.6,92.39,68.11
2014-09-02,29.4,3.67,2.22,23.44,116.63,10.53,223.81,92.3,68.09
2014-09-03,29.32,3.66,2.19,23.46,115.65,10.52,224.79,92.2,68.11
2014-09-04,29.24,3.66,2.16,23.49,114.46,10.52,226.05,92.07,68.04
2014-09-05,29.18,3.66,2.13,23.51,115.08,10.52,226.64,92.29,68.04
2014-09-06,29.1,3.66,2.11,23.51,121.4,10.51,226.12,92.33,68.06
2014-09-07,29.01,3.66,2.09,23.51,128.57,10.51,225.04,92.27,68.06
2014-09-08,28.93,3.66,2.07,23.49,131.28,10.51,224.9,92.2,68.09
2014-09-09,28.83,3.64,2.05,23.48,132.22,10.5,225.77,92.12,68.09
2014-09-10,28.79,3.63,2.03,23.46,134.09,10.49,226.15,92.12,68.04
2014-09-11,28.77,3.63,2.0,23.46,134.21,10.49,227.34,92.17,68.04
2014-09-12,28.71,3.63,1.97,23.49,133.84,10.49,227.87,92.24,68.04
2014-09-13,28.7,3.63,1.95,23.53,134.06,10.48,228.03,92.23,68.06
2014-09-14,28.66,3.78,1.94,23.56,134.49,10.48,227.25,92.22,68.06
2014-09-15,28.65,3.73,1.93,23.63,135.13,10.47,227.31,92.26,68.05
2014-09-16,28.68,3.72,1.91,23.65,133.97,10.47,228.13,92.36,68.04
2014-09-17,28.69,3.72,1.9,23.66,134.21,10.47,226.75,92.42,68.03
2014-09-18,28.69,3.72,1.88,23.69,133.88,10.47,225.9,92.46,68.01
2014-09-19,28.67,3.72,1.87,23.69,133.51,10.47,224.78,92.48,68.0
2014-09-20,28.62,3.72,1.85,23.69,133.34,10.47,224.52,92.49,67.76
2014-09-21,28.59,3.72,1.84,23.65,133.31,10.47,223.92,92.46,67.98
2014-09-22,28.56,3.73,1.83,23.61,132.62,10.47,223.96,92.42,65.98
2014-09-23,28.53,3.75,1.81,23.59,131.09,10.47,225.08,92.36,67.95
2014-09-24,28.5,3.72,1.81,23.59,130.03,10.46,225.62,92.33,67.92
2014-09-25,28.45,3.72,1.8,23.58,130.17,10.45,224.91,92.25,67.88
2014-09-26,28.42,3.72,1.78,23.56,130.37,10.44,224.53,92.16,67.85
2014-09-27,28.36,3.72,1.77,23.53,130.07,10.44,224.38,92.06,67.79
2014-09-28,28.35,3.76,1.76,23.52,130.8,10.44,223.14,92.12,67.78
2014-09-29,28.96,3.73,1.75,23.56,132.94,10.44,222.65,93.83,67.89
2014-09-30,30.45,3.73,1.74,23.61,133.39,10.44,223.37,94.77,67.89
2014-10-01,30.97,3.73,1.74,23.63,131.01,10.49,224.93,95.35,67.9
2014-10-02,31.19,3.73,1.73,23.66,129.77,10.49,224.95,95.77,67.88
2014-10-03,31.3,3.73,1.72,23.68,128.86,10.49,225.29,96.03,67.87
2014-10-04,31.38,3.73,1.71,23.69,128.82,10.49,225.82,96.22,67.86
2014-10-05,31.45,3.74,1.7,23.75,130.14,10.49,225.61,96.53,67.91
2014-10-06,31.51,3.73,1.68,23.83,131.3,10.49,225.17,96.84,67.94
2014-10-07,31.57,3.73,1.67,23.8,132.12,10.49,224.11,97.0,68.01
2014-10-08,31.61,3.73,1.66,23.7,132.09,10.49,223.84,97.09,68.07
2014-10-09,31.64,3.73,1.65,23.63,130.49,10.49,225.47,97.19,68.12
2014-10-10,31.66,3.74,1.64,23.59,127.57,10.49,227.42,97.32,68.22
2014-10-11,31.68,3.69,1.63,23.58,125.86,10.49,226.73,98.0,68.37
2014-10-12,31.74,3.7,1.62,23.53,126.42,10.5,227.37,98.51,68.58
2014-10-13,31.75,3.73,1.61,23.51,126.91,10.5,228.07,99.09,68.74
2014-10-14,31.75,3.72,1.6,23.46,127.39,10.5,228.01,99.54,68.79
2014-10-15,31.75,3.72,1.59,23.44,127.46,10.5,227.58,99.81,68.84
2014-10-16,31.74,3.72,1.58,23.41,127.37,10.5,227.26,99.98,68.89
2014-10-17,31.7,3.73,1.57,23.37,127.4,10.49,226.85,100.09,68.98
2014-10-18,31.7,3.73,1.56,23.35,128.04,10.49,225.57,100.08,69.05
2014-10-19,31.7,3.73,1.55,23.32,128.87,10.49,224.17,100.01,69.1
2014-10-20,31.7,3.72,1.53,23.31,129.54,10.49,222.6,99.9,69.15
2014-10-21,31.7,3.65,1.52,23.31,129.8,10.48,221.66,99.76,69.13
2014-10-22,31.66,3.66,1.51,23.35,130.53,10.48,220.76,99.6,69.11
2014-10-23,31.65,3.66,1.49,23.38,130.74,10.48,221.48,99.42,69.09
2014-10-24,31.61,3.66,1.48,23.41,130.31,10.47,221.79,99.25,69.07
2014-10-25,31.61,3.67,1.47,23.42,129.56,10.47,221.77,99.04,69.08
2014-10-26,31.61,3.68,1.45,23.42,129.03,10.47,221.99,98.82,69.08
2014-10-27,31.57,3.69,1.44,23.42,129.21,10.46,222.95,98.58,69.08
2014-10-28,31.56,3.72,1.43,23.41,129.31,10.46,218.46,98.39,69.07
2014-10-29,31.56,3.72,1.42,23.37,129.7,10.46,219.48,98.27,69.08
2014-10-30,31.56,3.72,1.41,23.32,130.1,10.45,215.5,98.13,69.07
2014-10-31,31.56,3.7,1.4,23.27,129.84,10.45,215.06,97.95,69.07
2014-11-01,31.52,3.71,1.39,23.23,129.16,10.45,215.31,97.76,69.06
2014-11-02,31.51,3.71,1.37,23.18,129.49,10.45,214.31,97.58,69.04
2014-11-03,31.51,3.74,1.36,23.14,129.38,10.45,213.38,97.44,69.06
2014-11-04,31.51,3.74,1.35,23.14,129.57,10.46,213.07,97.53,69.29
2014-11-05,31.5,3.72,1.34,23.2,130.34,10.46,210.92,97.69,69.43
2014-11-06,31.47,3.73,1.33,23.24,129.75,10.46,211.23,97.7,69.54
2014-11-07,31.46,3.73,1.31,23.25,129.29,10.45,210.98,97.65,69.59
2014-11-08,31.45,3.73,1.3,23.27,127.27,10.45,212.64,97.57,69.64
2014-11-09,31.42,3.73,1.29,23.28,126.24,10.45,213.26,97.49,69.69
2014-11-10,31.42,3.72,1.28,23.28,125.02,10.45,213.75,97.41,69.73
2014-11-11,31.39,3.69,1.27,23.3,123.76,10.45,215.37,97.35,69.76
2014-11-12,31.37,3.73,1.25,23.31,123.28,10.45,216.06,97.31,69.8
2014-11-13,31.37,3.72,1.24,23.31,123.13,10.45,216.06,97.25,69.83
2014-11-14,31.35,3.73,1.23,23.31,123.64,10.45,214.75,97.21,69.9
2014-11-15,31.32,3.72,1.22,23.34,124.29,10.45,213.32,97.31,70.04
2014-11-16,31.32,3.72,1.21,23.39,125.0,10.45,212.09,97.38,70.18
2014-11-17,31.32,3.72,1.2,23.42,125.61,10.45,210.25,97.43,70.25
2014-11-18,31.28,3.72,1.2,23.44,126.17,10.4,210.13,97.44,70.34
2014-11-19,31.28,3.73,1.19,23.46,126.28,10.4,208.32,97.43,70.36
2014-11-20,31.25,3.73,1.18,23.46,126.2,10.44,208.86,97.4,70.39
2014-11-21,31.23,3.73,1.18,23.48,125.81,10.44,208.62,97.34,70.42
2014-11-22,31.23,3.74,1.17,23.49,125.49,10.4,208.92,97.27,70.44
2014-11-23,31.19,3.73,1.16,23.49,125.29,10.43,208.44,97.19,70.47
2014-11-24,31.18,3.73,1.15,23.51,125.55,10.43,208.56,97.1,70.49
2014-11-25,31.18,3.75,1.15,23.51,125.3,10.43,207.66,97.01,70.52
2014-11-26,31.18,3.74,1.14,23.52,125.28,10.42,208.08,96.97,70.56
2014-11-27,31.18,3.71,1.19,23.62,125.33,10.33,207.48,97.05,70.71
2014-11-28,31.18,3.71,1.29,23.72,124.77,10.25,208.32,97.54,71.03
2014-11-29,32.25,3.82,1.41,23.85,128.51,10.28,209.58,99.63,71.85
2014-11-30,38.58,3.85,1.69,24.13,148.56,10.61,224.01,103.59,75.65
